pathway,name,entrez
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),8554
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),9063
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),10401
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),51588
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),2273
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5781
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),2885
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),6654
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),6655
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),3265
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5894
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5290
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5293
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5291
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5295
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),5296
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),8503
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),207
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),208
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),10000
hsa04630,Jak-STAT signaling pathway - Homo sapiens (human),2475
hsa04668,TNF signaling pathway - Homo sapiens (human),7124
hsa04668,TNF signaling pathway - Homo sapiens (human),7132
hsa04668,TNF signaling pathway - Homo sapiens (human),9530
hsa04668,TNF signaling pathway - Homo sapiens (human),8717
hsa04668,TNF signaling pathway - Homo sapiens (human),7186
hsa04668,TNF signaling pathway - Homo sapiens (human),7188
hsa04668,TNF signaling pathway - Homo sapiens (human),8737
hsa04668,TNF signaling pathway - Homo sapiens (human),329
hsa04668,TNF signaling pathway - Homo sapiens (human),330
hsa04668,TNF signaling pathway - Homo sapiens (human),6885
hsa04668,TNF signaling pathway - Homo sapiens (human),10454
hsa04668,TNF signaling pathway - Homo sapiens (human),23118
hsa04668,TNF signaling pathway - Homo sapiens (human),257397
hsa04668,TNF signaling pathway - Homo sapiens (human),6416
hsa04668,TNF signaling pathway - Homo sapiens (human),5609
hsa04668,TNF signaling pathway - Homo sapiens (human),5599
hsa04668,TNF signaling pathway - Homo sapiens (human),5602
hsa04668,TNF signaling pathway - Homo sapiens (human),5601
hsa04668,TNF signaling pathway - Homo sapiens (human),3725
hsa04668,TNF signaling pathway - Homo sapiens (human),83737
hsa04668,TNF signaling pathway - Homo sapiens (human),8837
hsa04668,TNF signaling pathway - Homo sapiens (human),5606
hsa04668,TNF signaling pathway - Homo sapiens (human),5608
hsa04668,TNF signaling pathway - Homo sapiens (human),5600
hsa04668,TNF signaling pathway - Homo sapiens (human),6300
hsa04668,TNF signaling pathway - Homo sapiens (human),5603
hsa04668,TNF signaling pathway - Homo sapiens (human),1432
hsa04668,TNF signaling pathway - Homo sapiens (human),1051
hsa04668,TNF signaling pathway - Homo sapiens (human),4217
hsa04668,TNF signaling pathway - Homo sapiens (human),9020
hsa04668,TNF signaling pathway - Homo sapiens (human),8517
hsa04668,TNF signaling pathway - Homo sapiens (human),3551
hsa04668,TNF signaling pathway - Homo sapiens (human),1147
hsa04668,TNF signaling pathway - Homo sapiens (human),4792
hsa04668,TNF signaling pathway - Homo sapiens (human),5970
hsa04668,TNF signaling pathway - Homo sapiens (human),4790
hsa04668,TNF signaling pathway - Homo sapiens (human),1326
hsa04668,TNF signaling pathway - Homo sapiens (human),5604
hsa04668,TNF signaling pathway - Homo sapiens (human),5594
hsa04668,TNF signaling pathway - Homo sapiens (human),5595
hsa04668,TNF signaling pathway - Homo sapiens (human),9252
hsa04668,TNF signaling pathway - Homo sapiens (human),8986
hsa04668,TNF signaling pathway - Homo sapiens (human),1385
hsa04668,TNF signaling pathway - Homo sapiens (human),10488
hsa04668,TNF signaling pathway - Homo sapiens (human),90993
hsa04668,TNF signaling pathway - Homo sapiens (human),64764
hsa04668,TNF signaling pathway - Homo sapiens (human),84699
hsa04668,TNF signaling pathway - Homo sapiens (human),148327
hsa04668,TNF signaling pathway - Homo sapiens (human),1386
hsa04668,TNF signaling pathway - Homo sapiens (human),468
hsa04668,TNF signaling pathway - Homo sapiens (human),9586
hsa04668,TNF signaling pathway - Homo sapiens (human),1388
hsa04668,TNF signaling pathway - Homo sapiens (human),11035
hsa04668,TNF signaling pathway - Homo sapiens (human),197259
hsa04668,TNF signaling pathway - Homo sapiens (human),192111
hsa04668,TNF signaling pathway - Homo sapiens (human),10059
hsa04668,TNF signaling pathway - Homo sapiens (human),8772
hsa04668,TNF signaling pathway - Homo sapiens (human),841
hsa04668,TNF signaling pathway - Homo sapiens (human),843
hsa04668,TNF signaling pathway - Homo sapiens (human),840
hsa04668,TNF signaling pathway - Homo sapiens (human),836
hsa04668,TNF signaling pathway - Homo sapiens (human),6347
hsa04668,TNF signaling pathway - Homo sapiens (human),6352
hsa04668,TNF signaling pathway - Homo sapiens (human),6364
hsa04668,TNF signaling pathway - Homo sapiens (human),2919
hsa04668,TNF signaling pathway - Homo sapiens (human),2920
hsa04668,TNF signaling pathway - Homo sapiens (human),2921
hsa04668,TNF signaling pathway - Homo sapiens (human),3627
hsa04668,TNF signaling pathway - Homo sapiens (human),6376
hsa04668,TNF signaling pathway - Homo sapiens (human),1435
hsa04668,TNF signaling pathway - Homo sapiens (human),1437
hsa04668,TNF signaling pathway - Homo sapiens (human),355
hsa04668,TNF signaling pathway - Homo sapiens (human),8809
hsa04668,TNF signaling pathway - Homo sapiens (human),182
hsa04668,TNF signaling pathway - Homo sapiens (human),3553
hsa04668,TNF signaling pathway - Homo sapiens (human),3569
hsa04668,TNF signaling pathway - Homo sapiens (human),3600
hsa04668,TNF signaling pathway - Homo sapiens (human),3976
hsa04668,TNF signaling pathway - Homo sapiens (human),4049
hsa04668,TNF signaling pathway - Homo sapiens (human),602
hsa04668,TNF signaling pathway - Homo sapiens (human),9021
hsa04668,TNF signaling pathway - Homo sapiens (human),7128
hsa04668,TNF signaling pathway - Homo sapiens (human),7185
hsa04668,TNF signaling pathway - Homo sapiens (human),2353
hsa04668,TNF signaling pathway - Homo sapiens (human),3726
hsa04668,TNF signaling pathway - Homo sapiens (human),4314
hsa04668,TNF signaling pathway - Homo sapiens (human),4318
hsa04668,TNF signaling pathway - Homo sapiens (human),4323
hsa04668,TNF signaling pathway - Homo sapiens (human),1906
hsa04668,TNF signaling pathway - Homo sapiens (human),64127
hsa04668,TNF signaling pathway - Homo sapiens (human),3383
hsa04668,TNF signaling pathway - Homo sapiens (human),6401
hsa04668,TNF signaling pathway - Homo sapiens (human),7412
hsa04668,TNF signaling pathway - Homo sapiens (human),5743
hsa04668,TNF signaling pathway - Homo sapiens (human),7133
hsa04668,TNF signaling pathway - Homo sapiens (human),7187
hsa04668,TNF signaling pathway - Homo sapiens (human),5290
hsa04668,TNF signaling pathway - Homo sapiens (human),5293
hsa04668,TNF signaling pathway - Homo sapiens (human),5291
hsa04668,TNF signaling pathway - Homo sapiens (human),5295
hsa04668,TNF signaling pathway - Homo sapiens (human),5296
hsa04668,TNF signaling pathway - Homo sapiens (human),8503
hsa04668,TNF signaling pathway - Homo sapiens (human),207
hsa04668,TNF signaling pathway - Homo sapiens (human),208
hsa04668,TNF signaling pathway - Homo sapiens (human),10000
hsa04668,TNF signaling pathway - Homo sapiens (human),153090
hsa04668,TNF signaling pathway - Homo sapiens (human),3659
hsa04668,TNF signaling pathway - Homo sapiens (human),3456
hsa04668,TNF signaling pathway - Homo sapiens (human),6374
hsa04668,TNF signaling pathway - Homo sapiens (human),7424
hsa04910,Insulin signaling pathway - Homo sapiens (human),3630
hsa04910,Insulin signaling pathway - Homo sapiens (human),3643
hsa04910,Insulin signaling pathway - Homo sapiens (human),3667
hsa04910,Insulin signaling pathway - Homo sapiens (human),8660
hsa04910,Insulin signaling pathway - Homo sapiens (human),8471
hsa04910,Insulin signaling pathway - Homo sapiens (human),5295
hsa04910,Insulin signaling pathway - Homo sapiens (human),5296
hsa04910,Insulin signaling pathway - Homo sapiens (human),8503
hsa04910,Insulin signaling pathway - Homo sapiens (human),5290
hsa04910,Insulin signaling pathway - Homo sapiens (human),5293
hsa04910,Insulin signaling pathway - Homo sapiens (human),5291
hsa04910,Insulin signaling pathway - Homo sapiens (human),5170
hsa04910,Insulin signaling pathway - Homo sapiens (human),207
hsa04910,Insulin signaling pathway - Homo sapiens (human),208
hsa04910,Insulin signaling pathway - Homo sapiens (human),10000
hsa04910,Insulin signaling pathway - Homo sapiens (human),2932
hsa04910,Insulin signaling pathway - Homo sapiens (human),2998
hsa04910,Insulin signaling pathway - Homo sapiens (human),2997
hsa04910,Insulin signaling pathway - Homo sapiens (human),5499
hsa04910,Insulin signaling pathway - Homo sapiens (human),5500
hsa04910,Insulin signaling pathway - Homo sapiens (human),5501
hsa04910,Insulin signaling pathway - Homo sapiens (human),5506
hsa04910,Insulin signaling pathway - Homo sapiens (human),5507
hsa04910,Insulin signaling pathway - Homo sapiens (human),5509
hsa04910,Insulin signaling pathway - Homo sapiens (human),79660
hsa04910,Insulin signaling pathway - Homo sapiens (human),90673
hsa04910,Insulin signaling pathway - Homo sapiens (human),89801
hsa04910,Insulin signaling pathway - Homo sapiens (human),5260
hsa04910,Insulin signaling pathway - Homo sapiens (human),5261
hsa04910,Insulin signaling pathway - Homo sapiens (human),5257
hsa04910,Insulin signaling pathway - Homo sapiens (human),5256
hsa04910,Insulin signaling pathway - Homo sapiens (human),5255
hsa04910,Insulin signaling pathway - Homo sapiens (human),810
hsa04910,Insulin signaling pathway - Homo sapiens (human),805
hsa04910,Insulin signaling pathway - Homo sapiens (human),808
hsa04910,Insulin signaling pathway - Homo sapiens (human),801
hsa04910,Insulin signaling pathway - Homo sapiens (human),163688
hsa04910,Insulin signaling pathway - Homo sapiens (human),51806
hsa04910,Insulin signaling pathway - Homo sapiens (human),91860
hsa04910,Insulin signaling pathway - Homo sapiens (human),5836
hsa04910,Insulin signaling pathway - Homo sapiens (human),5837
hsa04910,Insulin signaling pathway - Homo sapiens (human),5834
hsa04910,Insulin signaling pathway - Homo sapiens (human),5140
hsa04910,Insulin signaling pathway - Homo sapiens (human),5566
hsa04910,Insulin signaling pathway - Homo sapiens (human),5567
hsa04910,Insulin signaling pathway - Homo sapiens (human),5568
hsa04910,Insulin signaling pathway - Homo sapiens (human),5573
hsa04910,Insulin signaling pathway - Homo sapiens (human),5576
hsa04910,Insulin signaling pathway - Homo sapiens (human),5577
hsa04910,Insulin signaling pathway - Homo sapiens (human),5575
hsa04910,Insulin signaling pathway - Homo sapiens (human),3991
hsa04910,Insulin signaling pathway - Homo sapiens (human),5590
hsa04910,Insulin signaling pathway - Homo sapiens (human),5584
hsa04910,Insulin signaling pathway - Homo sapiens (human),6517
hsa04910,Insulin signaling pathway - Homo sapiens (human),2319
hsa04910,Insulin signaling pathway - Homo sapiens (human),10211
hsa04910,Insulin signaling pathway - Homo sapiens (human),10603
hsa04910,Insulin signaling pathway - Homo sapiens (human),10580
hsa04910,Insulin signaling pathway - Homo sapiens (human),867
hsa04910,Insulin signaling pathway - Homo sapiens (human),868
hsa04910,Insulin signaling pathway - Homo sapiens (human),1398
